     0.00640100    -3.34201000    -0.15506400
     0.36080300    -3.31829300    -0.14801500
     0.70924100    -3.24933900    -0.14096700
     1.04596700    -3.13628900    -0.13391900
     1.36542800    -2.98101500    -0.12687000
     1.66235700    -2.78608100    -0.11982200
    -1.90678500    -2.58366800     0.14801500
    -1.63357700    -2.81072600     0.15506400
    -1.33350700    -3.00087600     0.16211200
    -1.01152700    -3.15097100     0.16916000
    -0.67295200    -3.25852500     0.17620900
    -0.32337600    -3.32175400     0.18325700
     0.03142400    -3.33960400     0.19030500
     0.38558300    -3.31177200     0.19735400
     0.73324000    -3.23871000     0.20440200
     1.06864200    -3.12161900     0.21145000
     1.38623200    -2.96242800     0.21849900
     1.68074600    -2.76376500     0.22554700
    -2.02795600    -2.40359500     0.48633600
    -1.77232900    -2.65035500     0.49338400
    -1.48676500    -2.86175400     0.50043300
     1.22637200    -2.99500600     0.55681900
     1.53110100    -2.81229500     0.56386800
     1.80931900    -2.59130000     0.57091600
    -1.85025600    -2.46926800     0.82465600
     1.71001500    -2.55681500     0.90218800
    -0.44412500     0.51118500     2.50921100
    -0.74243000     0.31559700     2.51626000
    -0.96697200     0.03837600     2.52330800
    -0.05194600     0.29469500     2.62903300
    -0.39139200     0.18103500     2.63608100
    -1.10781300     0.32226300    -2.50000000
    -1.15268300     0.51458600    -2.49218800
    -1.38624300     0.34116900    -2.48437500
    -1.30001200     0.03995500    -2.47656300
    -0.81058100     0.74899400    -2.44531300
    -1.12531800     0.87749900    -2.43750000
    -1.45718900     0.79613600    -2.42968800
    -1.68767300     0.54199900    -2.42187500
    -1.74659700     0.20285800    -2.41406300
    -1.62260600    -0.11926800    -2.40625000
    -0.50079100     0.91528700    -2.35156300
    -0.77831200     1.12741200    -2.34375000
    -1.11728900     1.21294000    -2.33593800
    -1.46328100     1.16099800    -2.32812500
    -1.76420200     0.98203800    -2.32031300
    -1.97757600     0.70417400    -2.31250000
    -2.07547100     0.36757500    -2.30468800
    -2.04685200     0.01800900    -2.29687500
    -1.89748000    -0.29952300    -2.28906300
    -1.64775000    -0.54628000    -2.28125000
    -0.54439100     1.36091400    -2.20312500
    -0.87038900     1.49454000    -2.19531300
    -1.22127000     1.52724100    -2.18750000
    -1.56674100     1.45731700    -2.17968800
    -1.87797000     1.29170500    -2.17187500
    -2.12985500     1.04494000    -2.16406300
    -2.30283900     0.73759400    -2.15625000
    -2.38414400     0.39434700    -2.14843700
    -0.52157300     1.68004700    -2.01562500
    -0.85737900     1.79058600    -2.00781300
    -1.20981400     1.81879100    -2.00000000
    -1.55907700     1.76363400    -1.99218800
    -1.88594200     1.62869800    -1.98437500
    -2.17277700     1.42183300    -1.97656300
    -2.40444400     1.15459200    -1.96875000
    -2.56901400     0.84150800    -1.96093700
    -2.65829200     0.49923100    -1.95312500
    -0.54729600     1.97607000    -1.78906300
    -0.89062800     2.06294700    -1.78125000
    -1.24443100     2.07903700    -1.77343800
    -1.59431000     2.02399400    -1.76562500
    -1.92621800     1.90033400    -1.75781300
    -2.22700500     1.71327300    -1.75000000
    -2.48491700     1.47046500    -1.74218800
    -2.69002600     1.18165000    -1.73437500
    -2.83457800     0.85823500    -1.72656300
    -0.46933600     2.19245600    -1.53125000
    -0.81227300     2.28231300    -1.52343800
    -1.16574200     2.30960400    -1.51562500
    -1.51844300     2.27364300    -1.50781300
    -1.85919800     2.17575200    -1.50000000
    -2.17730300     2.01919200    -1.49218800
    -2.46285700     1.80903400    -1.48437500
    -2.70705500     1.55197300    -1.47656200
    -2.90244800     1.25610300    -1.46875000
    -0.49731500     2.40415200    -1.24218800
    -0.84381800     2.48018400    -1.23437500
    -1.19808000     2.49881900    -1.22656200
    -1.55067000     2.45967400    -1.21875000
    -1.89225900     2.36389800    -1.21093700
    -2.21386000     2.21412700    -1.20312500
    -2.50706700     2.01439700    -1.19531200
    -2.76426100     1.77002800    -1.18750000
    -2.97880900     1.48747100    -1.17968800
    -0.53225200     2.57046500    -0.92968700
    -0.88124100     2.63501300    -0.92187500
    -1.23599300     2.64563500    -0.91406300
    -1.58823400     2.60215500    -0.90625000
    -1.92977900     2.50565100    -0.89843700
    -2.25272500     2.35842700    -0.89062500
    -2.54962600     2.16395100    -0.88281200
    -2.81366700     1.92676800    -0.87500000
    -3.03881200     1.65238700    -0.86718700
    -0.49071500     2.66902900    -0.60156200
    -0.83939500     2.73585200    -0.59375000
    -1.19409600     2.75109700    -0.58593700
    -1.54723300     2.71447600    -0.57812500
    -1.89127300     2.62681000    -0.57031200
    -2.21889200     2.49000300    -0.56250000
    -2.52313300     2.30700300    -0.55468800
    -2.79755000     2.08172800    -0.54687500
    -3.03634300     1.81898700    -0.53906200
    -3.23447900     1.52437100    -0.53125000
    -0.30590200     2.67521500    -0.26562500
    -0.64914800     2.76626800    -0.25781200
    -1.00187000     2.80747400    -0.25000000
    -1.35686500     2.79800900    -0.24218700
    -1.70689600     2.73807900    -0.23437500
    -2.04482900     2.62892100    -0.22656300
    -2.36378500     2.47277000    -0.21875000
    -2.65727600     2.27281900    -0.21093700
    -2.91933600     2.03314700    -0.20312500
    -3.14464500     1.75863700    -0.19531200
    -0.25987300     2.67277200     0.07812500
    -0.60178500     2.76900600     0.08593800
    -0.95389400     2.81575800     0.09375000
    -1.30907500     2.81207800     0.10156300
    -1.66014200     2.75803200     0.10937500
    -1.99998500     2.65470700     0.11718800
    -2.32172300     2.50418800     0.12500000
    -2.61883400     2.30951600     0.13281300
    -2.88529400     2.07462800     0.14062500
    -3.11569700     1.80427800     0.14843800
    -0.29700700     2.64919600     0.42187500
    -0.64039800     2.74029800     0.42968800
    -0.99332800     2.78102000     0.43750000
    -1.34844500     2.77048500     0.44531300
    -1.69833900     2.70888300     0.45312500
    -2.03569400     2.59747100     0.46093800
    -2.35344700     2.43855000     0.46875000
    -2.64492800     2.23541900     0.47656300
    -2.90401000     1.99231000     0.48437500
    -3.12523100     1.71430400     0.49218800
    -0.36244300     2.58503600     0.75781300
    -0.70789400     2.66829900     0.76562500
    -1.06189600     2.69917000     0.77343800
    -1.41654400     2.67690400     0.78125000
    -1.76389700     2.60194200     0.78906300
    -2.09614600     2.47590800     0.79687500
    -2.40580100     2.30158300     0.80468800
    -2.68585200     2.08284100     0.81250000
    -2.92993800     1.82457700     0.82031300
    -3.13248700     1.53259500     0.82812500
    -0.39351600     2.46175500     1.07812500
    -0.73935500     2.54374400     1.08593800
    -1.09379200     2.57026500     1.09375000
    -1.44797800     2.54056100     1.10156300
    -1.79302800     2.45528200     1.10937500
    -2.12023800     2.31647700     1.11718800
    -2.42131200     2.12756000     1.12500000
    -2.68857000     1.89323200     1.13281300
    -2.91515300     1.61937300     1.14062500
    -3.09520300     1.31290600     1.14843800
    -0.65718700     2.35567500     1.38281300
    -1.01024500     2.39750800     1.39062500
    -1.36526700     2.37849500     1.39843800
    -1.71181000     2.29904000     1.40625000
    -2.03959900     2.16134000     1.41406300
    -2.33883800     1.96933600     1.42187500
    -2.60050700     1.72862600     1.42968800
    -2.81664300     1.44631500     1.43750000
    -2.98059300     1.13082100     1.44531300
    -0.71625400     2.15352400     1.65625000
    -1.07028600     2.18760100     1.66406300
    -1.42435200     2.15383000     1.67187500
    -1.76549600     2.05318900     1.67968800
    -2.08108600     1.88913400     1.68750000
    -2.35929600     1.66751600     1.69531300
    -2.58955900     1.39641100     1.70312500
    -2.76299200     1.08585700     1.71093800
    -0.45630500     1.82262100     1.89062500
    -0.79880400     1.91927500     1.89843800
    -1.15413800     1.93907000     1.90625000
    -1.50519900     1.88061100     1.91406300
    -1.83479000     1.74630700     1.92187500
    -2.12647600     1.54235800     1.92968800
    -2.36542300     1.27856400     1.93750000
    -2.53920000     0.96793300     1.94531300
    -2.63849200     0.62611400     1.95312500
    -0.75942200     1.63072000     2.10156300
    -1.11411300     1.66408900     2.10937500
    -1.46508700     1.60283800     2.11718800
    -1.78716700     1.45047100     2.12500000
    -2.05656000     1.21724400     2.13281300
    -2.25269700     0.91972800     2.14062500
    -2.35995200     0.57987600     2.14843800
    -2.36910200     0.22359100     2.15625000
    -1.83037800    -0.66610000     2.17968800
    -0.45018800     1.17068100     2.25781300
    -0.77232400     1.32445600     2.26562500
    -1.12735800     1.36202300     2.27343800
    -1.47418700     1.27707700     2.28125000
    -1.77060100     1.07784600     2.28906300
    -1.97848200     0.78734400     2.29687500
    -2.06913600     0.44173700     2.30468800
    -2.02806500     0.08672200     2.31250000
    -1.85843000    -0.22794000     2.32031300
    -1.58243000    -0.45528000     2.32812500
    -0.64070700     0.91725600     2.38281300
    -0.97721600     1.04188600     2.39062500
    -1.33267200     0.99079600     2.39843800
    -1.61671000     0.77057600     2.40625000
    -1.74771600     0.43551700     2.41406300
    -1.67942100     0.08187600     2.42187500
    -1.42497900    -0.17374500     2.42968800
    -0.77948800     0.61550300     2.46093800
    -1.13157400     0.71559300     2.46875000
    -1.41236700     0.47681200     2.47656300
    -1.30140300     0.12125600     2.48437500
    -0.93816200     0.22116900     2.49218800
    -1.10781300     0.32226300     2.50000000
    -2.10997900    -0.47474700    -2.17333300
    -2.49847600     0.02279800    -2.11111100
    -2.55450300    -0.31697200    -2.10222200
    -2.42726300    -0.63797700    -2.09333300
    -2.15695500    -0.85412400    -2.08444400
    -2.79471700     0.16059900    -1.98666700
    -2.88145500    -0.17919100    -1.97777800
    -2.84051400    -0.52767000    -1.96888900
    -2.67928400    -0.83950800    -1.96000000
    -2.41984100    -1.07624100    -1.95111100
    -2.09507500    -1.21035800    -1.94222200
    -2.98357900     0.44034500    -1.81777800
    -3.13069500     0.11965300    -1.80888900
    -3.18237800    -0.22943000    -1.80000000
    -3.13546900    -0.57924700    -1.79111100
    -2.99447900    -0.90287500    -1.78222200
    -2.77089500    -1.17611900    -1.77333300
    -2.48200500    -1.37917500    -1.76444400
    -2.14938500    -1.49787200    -1.75555600
    -3.12803000     0.70301900    -1.60444400
    -3.31178300     0.40065300    -1.59555600
    -3.42030000     0.06385400    -1.58666700
    -3.44813700    -0.28892500    -1.57777800
    -3.39426500    -0.63870100    -1.56888900
    -3.26199400    -0.96697900    -1.56000000
    -3.05867600    -1.25670600    -1.55111100
    -2.79521500    -1.49310400    -1.54222200
    -2.48540700    -1.66436700    -1.53333300
    -2.14517000    -1.76217300    -1.52444400
    -3.12839400     1.04762800    -1.35555600
    -3.36063100     0.77997600    -1.34666700
    -3.53376800     0.47077600    -1.33777800
    -3.64087400     0.13296100    -1.32888900
    -3.67780200    -0.21951000    -1.32000000
    -3.64330600    -0.57224100    -1.31111100
    -3.53903800    -0.91098300    -1.30222200
    -3.36942800    -1.22220400    -1.29333300
    -3.14145400    -1.49361400    -1.28444400
    -2.86433000    -1.71462400    -1.27555600
    -2.54909700    -1.87673500    -1.26666700
    -2.20816700    -1.97382800    -1.25777800
    -3.40305400     1.03501900    -1.06222200
    -3.60691700     0.74475500    -1.05333300
    -3.75422100     0.42207800    -1.04444400
    -3.84014600     0.07792600    -1.03555600
    -3.86195900    -0.27612800    -1.02666700
    -3.81908500    -0.62825900    -1.01777800
    -3.71309400    -0.96679400    -1.00888900
    -3.54762900    -1.28058800    -1.00000000
    -3.32826200    -1.55938500    -0.99111100
    -3.06228600    -1.79414500    -0.98222200
    -2.75846600    -1.97732000    -0.97333300
    -2.42673000    -2.10308300    -0.96444400
    -2.07784600    -2.16749800    -0.95555600
    -3.41595000     1.23317700    -0.75111100
    -3.64016000     0.95804300    -0.74222200
    -3.81406700     0.64864100    -0.73333300
    -3.93264000     0.31410200    -0.72444400
    -3.99249300    -0.03575100    -0.71555600
    -3.99196200    -0.39069200    -0.70666700
    -3.93114800    -0.74038900    -0.69777800
    -3.81189800    -1.07470900    -0.68888900
    -3.63774100    -1.38400300    -0.68000000
    -3.41377300    -1.65938500    -0.67111100
    -3.14650200    -1.89297900    -0.66222200
    -2.84365100    -2.07813800    -0.65333300
    -2.51392800    -2.20962900    -0.64444400
    -2.16677800    -2.28376500    -0.63555600
    -3.36846300     1.40704000    -0.42222200
    -3.61224000     1.14886400    -0.41333300
    -3.81041400     0.85422600    -0.40444400
    -3.95766800     0.53111100    -0.39555600
    -4.05006800     0.18825200    -0.38666700
    -4.08516300    -0.16510400    -0.37777800
    -4.06205100    -0.51944900    -0.36888900
    -3.98139000    -0.86526800    -0.36000000
    -3.84538100    -1.19329500    -0.35111100
    -3.65770100    -1.49475600    -0.34222200
    -3.42340300    -1.76160500    -0.33333300
    -3.14877000    -1.98673700    -0.32444400
    -2.84115500    -2.16417000    -0.31555600
    -2.50877200    -2.28920300    -0.30666700
    -2.16048000    -2.35853700    -0.29777800
    -3.50102000     1.33359200    -0.07555600
    -3.72629500     1.05895700    -0.06666700
    -3.90438300     0.75161500    -0.05777800
    -4.03063600     0.41959500    -0.04888900
    -4.10176200     0.07157200    -0.04000000
    -4.11590700    -0.28336600    -0.03111100
    -4.07270200    -0.63595100    -0.02222200
    -3.97327700    -0.97697900    -0.01333300
    -3.82022900    -1.29754700    -0.00444400
    -3.61755300    -1.58928600     0.00444400
    -3.37053700    -1.84457900     0.01333300
    -3.08562900    -2.05676100     0.02222200
    -2.77026500    -2.22028800     0.03111100
    -2.43267800    -2.33088900     0.04000000
    -3.54103000     1.26793400     0.27111100
    -3.75550300     0.98464600     0.28000000
    -3.92112700     0.67028700     0.28888900
    -4.03347300     0.33319100     0.29777800
    -4.08952300    -0.01768600     0.30666700
    -4.08775200    -0.37301100     0.31555600
    -4.02817100    -0.72331200     0.32444400
    -3.91233600    -1.05923600     0.33333300
    -3.74330600    -1.37179600     0.34222200
    -3.52556900    -1.65261200     0.35111100
    -3.26492800    -1.89413800     0.36000000
    -2.96834600    -2.08986600     0.36888900
    -2.64376700    -2.23450600     0.37777800
    -2.29990300    -2.32412800     0.38666700
    -3.48379100     1.22810900     0.60888900
    -3.69756100     0.94415600     0.61777800
    -3.86064100     0.62834900     0.62666700
    -3.96833100     0.28962600     0.63555600
    -4.01749100    -0.06239200     0.64444400
    -4.00664100    -0.41766300     0.65333300
    -3.93601200    -0.76601400     0.66222200
    -3.80755300    -1.09743200     0.67111100
    -3.62488300    -1.40234700     0.68000000
    -3.39320400    -1.67191800     0.68888900
    -3.11915600    -1.89828800     0.69777800
    -2.81063600    -2.07482000     0.70666700
    -2.47658100    -2.19630100     0.71555600
    -2.12671200    -2.25910100     0.72444400
    -3.31441700     1.23149400     0.92888900
    -3.54185500     0.95821500     0.93777800
    -3.71699900     0.64880100     0.94666700
    -3.83412200     0.31309700     0.95555600
    -3.88932600    -0.03814400     0.96444400
    -3.88069000    -0.39359500     0.97333300
    -3.80835300    -0.74171900     0.98222200
    -3.67453100    -1.07113900     0.99111100
    -3.48347000    -1.37101300     1.00000000
    -3.24133100    -1.63139700     1.00888900
    -2.95600400    -1.84358200     1.01777800
    -2.63687300    -2.00040100     1.02666700
    -2.29451600    -2.09648200     1.03555600
    -3.25372600     1.04875200     1.23111100
    -3.46441400     0.76217400     1.24000000
    -3.61519700     0.44001800     1.24888900
    -3.70005700     0.09458600     1.25777800
    -3.71547300    -0.26078800     1.26666700
    -3.66060000    -0.61224400     1.27555600
    -3.53735100    -0.94592900     1.28444400
    -3.35037000    -1.24854900     1.29333300
    -3.10689200    -1.50790100     1.30222200
    -2.81650900    -1.71339200     1.31111100
    -2.49081400    -1.85649100     1.32000000
    -2.14297900    -1.93111500     1.32888900
    -3.01827000     0.98501500     1.49777800
    -3.24347000     0.70941900     1.50666700
    -3.40225400     0.39088600     1.51555600
    -3.48636500     0.04504300     1.52444400
    -3.49117300    -0.31085900     1.53333300
    -3.41599800    -0.65877500     1.54222200
    -3.26426100    -0.98076900     1.55111100
    -3.04342100    -1.25995000     1.56000000
    -2.76469700    -1.48138400     1.56888900
    -2.44258500    -1.63294900     1.57777800
    -2.09417400    -1.70606600     1.58666700
    -3.02492900     0.57896400     1.73777800
    -3.17782800     0.25715700     1.74666700
    -3.24024100    -0.09363900     1.75555600
    -3.20687000    -0.44839900     1.76444400
    -3.07929500    -0.78113000     1.77333300
    -2.86618000    -1.06675900     1.78222200
    -2.58294200    -1.28308400     1.79111100
    -2.25089500    -1.41263300     1.80000000
    -2.74385600     0.48185300     1.92444400
    -2.90569900     0.16363400     1.93333300
    -2.95134100    -0.19050600     1.94222200
    -2.87348900    -0.53905000     1.95111100
    -2.67964700    -0.83908000     1.96000000
    -2.39245400    -1.05160100     1.96888900
    -2.04807700    -1.14702400     1.97777800
    -2.51425700     0.26962200     2.06666700
    -2.63672700    -0.06774200     2.07555600
    -2.58280400    -0.42283800     2.08444400
    -2.35989500    -0.70484700     2.09333300
    -2.02339500    -0.83227600     2.10222200
    -2.31071700    -0.22334400     2.16444400
    -2.06673400    -0.49972500     2.17333300
     2.81115700    -0.76510300    -2.05777800
     2.63992000    -1.32667900    -1.92444400
     2.92624600    -1.12232700    -1.91555600
     3.13177500    -0.83670100    -1.90666700
     3.23618300    -0.50054500    -1.89777800
     2.24956000    -1.72328800    -1.74666700
     2.59646900    -1.65660400    -1.73777800
     2.91416500    -1.50202800    -1.72888900
     3.18130500    -1.27074700    -1.72000000
     3.38043200    -0.97880000    -1.71111100
     3.49896800    -0.64584000    -1.70222200
     3.52983600    -0.29372100    -1.69333300
     3.47170500     0.05497400    -1.68444400
     2.25504400    -1.98086000    -1.51555600
     2.60419800    -1.92213600    -1.50666700
     2.93193800    -1.78812600    -1.49777800
     3.22247100    -1.58570100    -1.48888900
     3.46203000    -1.32491100    -1.48000000
     3.63946900    -1.01843400    -1.47111100
     3.74672900    -0.68091200    -1.46222200
     3.77913200    -0.32822400    -1.45333300
     3.73552500     0.02327200    -1.44444400
     2.19191100    -2.20121500    -1.24888900
     2.54405200    -2.16031600    -1.24000000
     2.88154500    -2.05177200    -1.23111100
     3.19163600    -1.87991600    -1.22222200
     3.46272500    -1.65142300    -1.21333300
     3.68478300    -1.37502500    -1.20444400
     3.84969700    -1.06115200    -1.19555600
     3.95154300    -0.72152400    -1.18666700
     3.98676600    -0.36869900    -1.17777800
     3.95427500    -0.01560100    -1.16888900
     3.85544600     0.32494800    -1.16000000
     1.96888600    -2.36635200    -0.95555600
     2.32367300    -2.36747800    -0.94666700
     2.67299600    -2.30541000    -0.93777800
     3.00573700    -2.18225500    -0.92888900
     3.31137100    -2.00204400    -0.92000000
     3.58029500    -1.77058600    -0.91111100
     3.80411600    -1.49526600    -0.90222200
     3.97590700    -1.18479900    -0.89333300
     4.09040100    -0.84894700    -0.88444400
     4.14414700    -0.49820200    -0.87555600
     4.13559100    -0.14346100    -0.86666700
     4.06511300     0.20432000    -0.85777800
     3.93499000     0.53445800    -0.84888900
     2.23463100    -2.49736200    -0.62666700
     2.58675500    -2.45236600    -0.61777800
     2.92635800    -2.34897600    -0.60888900
     3.24385900    -2.19018200    -0.60000000
     3.53033500    -1.98052300    -0.59111100
     3.77776700    -1.72595300    -0.58222200
     3.97925600    -1.43366300    -0.57333300
     4.12921400    -1.11187600    -0.56444400
     4.22350800    -0.76961000    -0.55555600
     4.25956900    -0.41642400    -0.54666700
     4.23645500    -0.06215200    -0.53777800
     4.15486700     0.28337700    -0.52888900
     4.01712300     0.61060100    -0.52000000
     2.24118500    -2.56921200    -0.28888900
     2.59332900    -2.52323800    -0.28000000
     2.93334500    -2.42071500    -0.27111100
     3.25222700    -2.26438900    -0.26222200
     3.54154400    -2.05842300    -0.25333300
     3.79365600    -1.80828600    -0.24444400
     4.00191700    -1.52060900    -0.23555600
     4.16084700    -1.20300200    -0.22666700
     4.26627400    -0.86385500    -0.21777800
     4.31543800    -0.51211600    -0.20888900
     4.30706600    -0.15705200    -0.20000000
     4.24139800     0.19198900    -0.19111100
     4.12018000     0.52583200    -0.18222200
     1.96505100    -2.58452300     0.04888900
     2.32029100    -2.58204600     0.05777800
     2.67049400    -2.52236900     0.06666700
     3.00650900    -2.40704500     0.07555600
     3.31955100    -2.23908000     0.08444400
     3.60143000    -2.02285400     0.09333300
     3.84477000    -1.76401600     0.10222200
     4.04319600    -1.46932800     0.11111100
     4.19150300    -1.14649600     0.12000000
     4.28579700    -0.80396600     0.12888900
     4.32359400    -0.45070900     0.13777800
     4.30388800    -0.09597900     0.14666700
     4.22717900     0.25092100     0.15555600
     4.09546300     0.58088500     0.16444400
     2.10072600    -2.55513100     0.39555600
     2.45511300    -2.52889500     0.40444400
     2.80041200    -2.44493800     0.41333300
     3.12726900    -2.30548600     0.42222200
     3.42680700    -2.11427600     0.43111100
     3.69086800    -1.87645600     0.44000000
     3.91223900    -1.59845800     0.44888900
     4.08485000    -1.28782100     0.45777800
     4.20394700    -0.95299500     0.46666700
     4.26622400    -0.60311600     0.47555600
     4.26992200    -0.24775300     0.48444400
     4.21488500     0.10334400     0.49333300
     4.10256900     0.44051600     0.50222200
     3.93601300     0.75446100     0.51111100
     1.92002000    -2.45795500     0.72444400
     2.27547700    -2.46014600     0.73333300
     2.62608500    -2.40157100     0.74222200
     2.96150100    -2.28386300     0.75111100
     3.27178400    -2.11041000     0.76000000
     3.54769000    -1.88626800     0.76888900
     3.78095300    -1.61802500     0.77777800
     3.96454000    -1.31361800     0.78666700
     4.09286900    -0.98210300     0.79555600
     4.16199100    -0.63339800     0.80444400
     4.16972000    -0.27799000     0.81333300
     4.11571500     0.07338100     0.82222200
     4.00150800     0.41003500     0.83111100
     2.10636400    -2.32730300     1.04444400
     2.46038600    -2.29392200     1.05333300
     2.80227900    -2.19615800     1.06222200
     3.12036300    -2.03717900     1.07111100
     3.40368200    -1.82227300     1.08000000
     3.64239200    -1.55869100     1.08888900
     3.82811200    -1.25542700     1.09777800
     3.95423800    -0.92292700     1.10666700
     4.01619600    -0.57274300     1.11555600
     4.01162800    -0.21714600     1.12444400
     3.94051000     0.13130200     1.13333300
     3.80518500     0.46018500     1.14222200
     2.25949800    -2.13278600     1.33777800
     2.60842900    -2.06339800     1.34666700
     2.93593100    -1.92442200     1.35555600
     3.22811700    -1.72143300     1.36444400
     3.47243100    -1.46279700     1.37333300
     3.65820900    -1.15936100     1.38222200
     3.77718100    -0.82404400     1.39111100
     3.82388200    -0.47131700     1.40000000
     3.79594800    -0.11660300     1.40888900
     3.69428800     0.22438600     1.41777800
     2.30843600    -1.89512700     1.59555600
     2.65218800    -1.80245400     1.60444400
     2.96453000    -1.63155800     1.61333300
     3.22758400    -1.39161100     1.62222200
     3.42594700    -1.09591900     1.63111100
     3.54766600    -0.76129100     1.64000000
